,受访页面,2018-06-15,2018-06-16,2018-06-17,2018-06-18,2018-06-19,2018-06-20,2018-06-21,2018-06-22,2018-06-23,2018-06-24,2018-06-25,2018-06-26,2018-06-27,2018-06-28,2018-06-29,2018-06-30,2018-07-01,2018-07-02,2018-07-03,2018-07-04,2018-07-05,2018-07-06,2018-07-07,2018-07-08,2018-07-09,2018-07-10,2018-07-11,2018-07-12,2018-07-13,2018-07-14,2018-07-15,2018-07-16,2018-07-17,2018-07-18,2018-07-19,2018-07-20,2018-07-21,2018-07-22,2018-07-23,2018-07-24,2018-07-25,2018-07-26,2018-07-27,2018-07-28,2018-07-29
72,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/couponsConfigDetail,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=bed9fc9c415649449d6a6ba9c9cec55a&hasCard=1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,https://fenqi.52wxr.com/h5/cardevo/index.html#/payAttention?attenType=1&inviteCode=941899&subbranchId=1b93b52d78b54f4e806e0b0247087f4b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=9f0d71930edd4028a75a765a837222ad&hasCard=1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,http://test.fenqi.52wxr.com/h5/cardevo/index.html?from=groupmessage&isappinstalled=0#/stageCard,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,https://fenqi.52wxr.com/h5/cardevo/index.html#/payAttention?attenType=2&attentionQRcode=https://imgs.52wxr.com/upload/image/201805/20180510/1525944758228063781.jpg,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/payCustomerStation/1,0,0,0,0,0,0,0,2,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
79,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=820d9f969272456faec1e4223004e31b&hasCard=1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=e0200916267f4fb19d0a1468e111ec38&hasCard=1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=d5b3d1a0ae3f44599153a8dad116d83c&hasCard=1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,https://fenqi.52wxr.com/h5/cardevo/index.html#/pay,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
83,http://test.fenqi.52wxr.com/h5/cardevo/index.html?from=groupmessage#/stageCard,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,https://fenqi.52wxr.com/h5/cardevo/index.html#/productDetailOnce/2fbd312272bb4806bf3d7ee0546d1118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=fc4ae34ec31b4f5b9a524693d552bf9e&hasCard=1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=9851e66eb5d843d8b7dfaabce53b0be9&hasCard=1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=4cde46e6437d416e8ce083e6ba969ab3&hasCard=1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,https://fenqi.52wxr.com/h5/cardevo/index.html#/productDetailOnce/baiyunmeifa_P4010,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/couponPreview?couponsConfigId=253f96653cbc41b58156e5e3d4a879ab,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,https://fenqi.52wxr.com/h5/cardevo/index.html#/productDetailOnceStation/ed47788756ff4b0f886869cb32a876a6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,https://fenqi.52wxr.com/h5/cardevo/index.html#/payAttention?attenType=1&inviteCode=901899&subbranchId=e5f758ab4dfc4bc1b452cef50ca7768e,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,1,2,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0,2,1,0
92,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/pay,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,https://fenqi.52wxr.com/h5/cardevo/index.html#/productDetailOnce/a24152f14bb64b519138af584ada2152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,https://fenqi.52wxr.com/h5/cardevo/index.html#/payAttention?attenType=1&inviteCode=232994&subbranchId=20355efb25c5495aa9df1a0b104cecb3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,https://fenqi.52wxr.com/h5/cardevo/index.html#/stageCardSelectPro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
96,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=330a0ae61199440cb65dce69be7a0a47&hasCard=1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=eefacaa058ce4b0a9e3e0ac0bf57ea20&merchantId=cater&hasCard=3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,https://fenqi.52wxr.com/h5/cardevo/index.html#/payAttention?attenType=1&inviteCode=558666&subbranchId=122591430b10471493c2d6b143d74246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=1282bea432cf46c99e9c4f98c504edc4&hasCard=1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/payCustomerStation/3,0,0,0,0,0,0,0,0,0,0,16,2,3,0,0,0,0,4,0,9,1,8,0,0,0,1,3,6,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0
101,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=268eb0ce16b54bf1bfc03aaad9b86274&hasCard=1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=934f6a205e0d46edaecf8185abfe9370&hasCard=1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=eefacaa058ce4b0a9e3e0ac0bf57ea20&hasCard=1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/payCustomer/1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=d0defa916d6b43a393f29d8d9d098927&merchantId=cater&hasCard=3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=c023e294bd794434b3a5b6132c9ee72a&hasCard=1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/importMember,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,https://fenqi.52wxr.com/h5/cardevo/index.html#/charge/aa3da614b480429aa85a47589550d5d9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/couponPreview?couponsConfigId=4913eefe00494fc8b42fd047e5ad002b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=7a7a716ef7d449d7b2c21a7444492660&hasCard=1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=428b58b69b28492a8e82e3d02f4f5c62&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=2e53b2f14e824745af244067bd1d2964&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=0cb75ec68b6b42e7a27ddf8495a335a1&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,https://fenqi.52wxr.com/h5/cardevo/index.html#/firstStation/shangmei_P4001/500,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/productDetailOnceStation/4cadc2336f7d47828211a237219a75b8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,https://fenqi.52wxr.com/h5/cardevo/index.html#/payAttention?attenType=1&inviteCode=902891&subbranchId=8fea10b669744a5bbb667270d3c8c8d9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
117,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=84075e4aa1d643149de7321c805869ff&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=532b15fd8b044c5fa182d173967e326e&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/service,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=f5ba6a09dff440bda0756de013a5676a&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=cca843b1f7784456b1a0f820ae78f797&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=95d5988a346b47b099e1f4b20b220f7a&merchantId=undefined&hasCard=3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=0840593bc1bc4002b416e83c191e79cf&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/tip/0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,https://fenqi.52wxr.com/h5/cardevo/index.html#/productDetailOnce/6a06c5c92909491bbb17e15a129fff5e,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=914f6cd86b7a47b0ad7cab47ec3b8573&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=166cf8a92fa846fbbb2d0e9dc6665cb2&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=465abe0e282341c29532d915e7493d95&merchantId=undefined&hasCard=3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=5dddc444093a491ebf6fa56560064a09&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/couponPreview?couponsConfigId=1212be78ec2141a985acf7ddf861745f,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,https://fenqi.52wxr.com/h5/cardevo/index.html#/payAttention?attenType=2&attentionQRcode=https://imgs.52wxr.com/upload/image/201806/20180626/1530004714607026462.jpg,0,0,0,0,0,0,0,0,0,0,0,0,18,1,3,35,24,16,21,18,19,16,15,9,17,8,10,10,15,11,23,17,4,13,6,12,15,30,50,46,37,37,27,40,33
132,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/couponPreview?couponsConfigId=d173e154497f4e0081232f328c51741f,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=46ae1c2fc91d45eead7d15a334581ae0&merchantId=undefined&hasCard=3,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=cec03f6216b74ca5b710f4042633426c&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=a245af5aeb8c44ccb12c52dc406cbb50&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=bb77b1073a40425883017e3552b6d6c4&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=99b2a732e33c4624b0d8f56a7c826da1&merchantId=undefined&hasCard=3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=345910710130494abf7a66aa182a5782&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=5f6f5509d4ca40fc9d1b2b2ec7751fd5&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=f9622ae584304171aac499f85a85badf&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/couponPreview?couponsConfigId=6a09a9ca6f6d479c976dd746dfbdd44c,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=7cf814c706f74f05b25f55598d824b9b&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=4dd510988fbf45bd83afb0c424cd4e55&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=d1694fd171874e408c6716c3decdced4&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=d3fe3232353c4bc485a13fb6d7b6a0a9&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=eceb02a46f9d44fc9df37664765297c5&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=1bc37ead3e084af19c534f0d6d05d57c&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=d0defa916d6b43a393f29d8d9d098927&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=37d611772b834a90a5563dcca2596645&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/couponPreview?couponsConfigId=5f3cc7f498bd4469bf54709bb03398d7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,https://fenqi.52wxr.com/h5/cardevo/index.html#/payAttention?attenType=2&attentionQRcode=https://imgs.52wxr.com/upload/image/201806/20180626/1530003673278069228.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=63f4f337fbcf43338b6417b04f27a749&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,http://test.fenqi.52wxr.com/h5/cardevo/index.html#/couponPreview?couponsConfigId=870a21cee39d49cfa60fa288dc78fa53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=91284956a02f4462a525fc8bde3196f4&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=b71c2ffaedee4068add8fd0199bf9fb8&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=1819f03111dc4d5c826a6cb675bab9cf&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=52d2769675b243edb26ea33d43d75792&merchantId=undefined&hasCard=3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=5a97c80ec531495d99c5f9b1575604a3&hasCard=1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,http://test.fenqi.52wxr.com/h5/card/pay/couponDetail.html?couponId=425b8b2b24574e68a8bc518c9293bd8f&merchantId=undefined&hasCard=3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
